_class,id,headline,title,url,avg_rating
course,4530354,"Invest & Trade International Stocks Using A Variety Of Methods. Trade Individual Stocks, Mutal Funds And ETF.",International Stock Market Investing & Trading,/course/international-stock-market-investing-trading-course/,4.3
course,1545086,Saving time on firmware development with CubeMX,STM32CubeMX  4 Essential Training,/course/stm32cubemx-complete-training/,4.1
course,643834,"Sounds-Write Phonics Program, Initial Code, Units 1-7",Help your child to read and write,/course/help-your-child-to-read-and-write/,4.775
course,690522,A Step by Step Guide to Starting A Self-Hosted Blog using WordPress,Start A Blog from Scratch (Self-Hosted Blog Tutorial),/course/start-a-blog-from-scratch/,4.5
course,44090,Vital information about the things you'll need to know when starting out in business.,Introduction to Business Ownership,/course/introduction-to-business-ownership/,4.2
course,4405734,Learn to make more meaningful and accurate predictions using only details of Houses and Planets,Learn to Make Astrology Predictions 101 (English),/course/how-to-make-predictions-101-english/,4.0416665
course,3385690,"To get a complete course on JavaScript: Do visit my channel with the name of ""Ministry of JavaScript"" at YouTube.",Complete ExpressJS and MongoDB for Beginners in 2 hours,/course/expressjs-with-valeed/,4.285714
course,5038882,Run MySQL as Docker Container,MySQL on Docker - Free,/course/mysql-on-docker-free/,4.75
course,3002764,Learn the basic of SQL and SQL Server with no previous experience needed!,Microsoft SQL for Beginners (SQL Server and T-SQL),/course/microsoft-sql-for-beginners-sql-server-and-t-sql/,4.5454545
course,3887598,Learn to create Deep Learning Algorithms in Python,Data Science: Intro To Deep Learning With Python In 2021,/course/complete-deep-learning-course-with-python/,3.5
course,340844,Learn HTML & CSS To Jump Start Your Career In Web Development,Learn HTML & CSS: How To Start Your Web Development Career,/course/how-i-landed-a-web-development-job-earned-5k-freelancing/,4.469697
course,1974628,Create awsome apps with SQLite & Flutter!,Flutter - SQLite Database - CRUD - SUPER EASY!,/course/flutter-sqlite-database-crud-super-easy/,4.35
course,5251934,Learn The Art of Computer Programming,Introduction to Algorithmic Design and Analysis,/course/introduction-to-algorithmic-design-and-analysis/,4.571429
course,1587692,Learn Advanced Personal Development Success Tools. The Psychology Of Self Awareness. Emotional Intelligence & Success,Actualize Academy - Advanced Personal Development Success,/course/the-actualize-academy-advanced-personal-development-course/,4.1
course,2426820,Learn how to do smooth and organic facial animation that makes your characters look alive (not robotic or fake) in less,Save Time in Face Animation with Cartoon Animator 4 Pipeline,/course/save-time-in-face-animation-with-cartoon-animator-4-pipeline/,4.75
course,3706790,"Get the best overview of your Conversion Rate Optimization process, see your progress and gather insights in Airtable.",Conversion Rate Optimization process & insights in Airtable,/course/cro-process/,4.678571
course,2023588,"Boost Memory , Improve Memory & Study Skills, Learn Speed Reading & Enhance Memory","Be Memory Master, Boost Memory & Learn Speed Reading",/course/become-memory-master-boost-memory-learn-speed-reading/,4.2
course,4652914,"Learn Basics of Pandas for Data Analysis  , Data Manipulation , Data Visualisation & Data Science",Basics of Pandas for Data Analysis & Data Science,/course/pandas_real_world-projects_data-analysis-data-science/,4.5
course,1841088,Introductory Course on Programming with Python,Python Programming Bootcamp  (2019),/course/learn-python-programming-and-cryptocurrency-data-analysis/,4.25
course,5269298,PLC introduction course,Start programming PLC in 3 days - Siemens S7-1200 course,/course/programming-plc-in-3-days-siemens-s7-1200-course/,4.5
course,5467622,Timeseries,Timeseries & Forecasting,/course/supervised-learning-timeseries-forecasting/,4.847826
course,2939220,eLearning Content creation was never this easy! Use PowerPoint to create high engagement content for your students,Smart eLearning Content Development Course for All,/course/create-video-elearning-content-quiz-easy-quick-teachers-course/,4.75
course,3933786,"Write Selenium WebDriver test automation code with Python scripting language, with examples and exercises",Selenium WebDriver with Python Crash Course,/course/selenium-webdriver-with-python-crash-course/,4.370968
course,5495136,Learn how to use Audio Spectrum and Audio Waveform effects in Adobe After Effects by doing 5 projects.,Visualizing audio with spectrums in Adobe After Effects,/course/visualizing-audio-with-spectrums-in-adobe-after-effects/,4.5
course,2133832,Master the art of decision making,Decision-Making Models for Managers in Problem-Solving,/course/decision-making-models-for-managers-in-problem-solving/,4.4615383
course,1655400,Learn angular basics from scratch,Angular - Mastering the Basics,/course/angular-mastering-the-basics/,4.6
course,3481608,"Learn how to convert Binary, Hexadecimal and Decimal in preparation for the Cisco CCNA 200-301 exam.","Free CCNA 200-301 Course: Binary, Hex and Decimal Conversion",/course/ccna-200-301-binary-hexadecimal-decimal-/,4.7
course,4361074,Quick Introduction to ASP.NET Core  MVC (.NET 6) with Entity Framework Core,Introduction to ASP.NET Core Razor Pages (.NET 6),/course/introduction-to-aspnet-core-razor-pages-net-6/,4.3974357
course,4569076,"This course will teach you how to draw basic drawing & Design Skills For Lines, shapes, Animal & Colours!",Getting started with Basic Drawing Course,/course/getting-started-with-basic-drawing/,3.4583333
course,5403154,Learn fundamentals about Safex Market and dive into the e-commerce and cryptocurrency world,Safex Market Fundamentals,/course/safex-market-fundamentals/,5.0
course,2683842,Excel in each phase of Product Management lifecycle,Product Management,/course/product-management-a/,4.17
course,1768454,"Content Writing is not an easy task. But if you try, you can learn and write it simply.",Content Writing for Beginners,/course/content-writing-with-live-practical-project/,4.0833335
course,1306176,Learn Visualization techniques to tell a simple story using complex data,Learn SSRS Reporting in 120 minutes,/course/ssrs-reporting/,4.652174
course,3520772,Django Geolocation with folium explained in a project based tutorial,Django with GeoLocation,/course/django-with-geolocation/,5.0
course,4219970,A comprehensive course on Azure Functions,Azure Serverless Functions,/course/azure-serverless-functions/,4.5333333
course,1888116,Learn Python,Learn programming with Python,/course/learn-python-with-real-world-examples-and-job-interview-question/,4.15
course,1548190,What is peace/ healing worth to you?,The Beginner's Guide to Healing Your Womb Trauma,/course/healyourwomb/,4.75
course,1544030,Learn How to Hack Your Brain into Taking Action,How to Cure Laziness without Working Hard,/course/how-to-cure-laziness-without-working-hard/,4.7
course,958084,Learn Hadoop and BigData with real examples and architecture of Hadoop,Learn BigData & Hadoop with Practical,/course/learn-bigdata-hadoop-with-practical/,4.4
course,5375692,"Building a Foundation in Physics: Exploring the Fundamentals of Motion, Forces, and Energy",Physics For Beginners,/course/physics_for_beginners/,3.75
course,4126732,"Digital Marketing Tutorial, you will have comprehensive knowledge from advertising to audience growth.",Digital Marketing Course | Digital Marketing Tutorial,/course/digital-marketingcourse/,4.423077
course,2192194,Start making passive income with affiliate marketing. For those without any website skills.,Affiliate Marketing For Beginners [WIX Website],/course/affiliate-marketing-for-beginners-wix/,4.85
course,5270962,Learn how to easily generated targeted potential buyers for your online business using effective and simple tactics.,Online Traffic Generation Tactics For 2023 And Beyond,/course/online-traffic-generation-tactics-for-2023-and-beyond/,0.0
course,4093732,"Use for SDN, Network, Container Simulation/Automation, Hacking/PenTesting or preparation for CKAD, CKA and CKSS exams!",Building Docker & Kubernetes Network & Security Lab for Free,/course/build-dk8s/,4.2272725
course,4700258,Statistics for Beginners,Essential Statistics for Data Science,/course/essential-statistics-for-data-science/,4.2522125
course,5198694,Introduction to NoSQL Databases,Introduction to NoSQL Databases,/course/introduction-to-nosql-databases/,4.3846154
course,997894,Everything you wanted to know about becoming a SQL Server DBA but were afraid to ask,The Ultimate Guide in Becoming a SQL Server DBA,/course/the-ultimate-guide-in-becoming-a-sql-server-dba/,4.325
course,2675708,"Get more done, faster by putting the best Excel keyboard shortcuts to work. Learn 50+ Excel shortcuts and shortcut keys",50+ Excel Keyboard shortcuts and keys for happy Excel,/course/50-excel-keyboard-shortcuts-and-keys-for-happy-excel/,4.366667
course,1305460,"A primer on Cyber Security Law by Dr.Pavan Duggal, Internationally renowned authority and expert on Cyber Security Law",CYBER SECURITY LAW BY DR. PAVAN DUGGAL - CYBERLAW UNIVERSITY,/course/cyber-security-law/,4.7
course,4374540,Quick steps to speak simple English,LEARN TO SPEAK SIMPLE ENGLISH,/course/learn-to-speak-simple-english/,4.2672415
course,4214058,100% FREE! This is the simplest and most effective way to start speaking Spanish,FREE Spanish Class For Beginners,/course/free-spanish-class-for-beginners/,4.409091
course,4867356,Learn Automation in Python for Beginners!,Python Automation for Beginners,/course/python-automation-for-beginners/,4.571429
course,1008300,"Learn Step by Step, How to Build a Profitable Blog Without Writing a Single Line of code - 100% Beginner Friendly!",How To Start a Profitable WordPress Blog Without Coding!,/course/how-to-start-a-successful-blog/,4.65
course,3720548,"QUANITY ESTIMATION, BAR BENDING SCHEDULE , THUMB RULE FOR QUICK ESTIMATION, BRICK WORKS & UNDERGROUND WATER TANK COSTING",Building Quantity Estimation & Bbs  With Excel For Beginners,/course/quick-quantity-estimation-bbs-with-excel-for-beginners/,4.55
course,4647502,Learn how to write a resume that gets more job interviews in 36 mins - Insider tips from a Human Resources Professional,"Resume CRASH COURSE for BEGINNERS - Simple, clear, direct!",/course/ultimate-resume-course/,4.8
course,5373304,Do you have a product you want to take to market? Want to learn how to dropship? This covers the basics.,Ecommerce Theory For The Newbie: The Business Side,/course/ecommerce-basics-for-the-new-entrepreneur-2023/,4.7
course,2599528,"Learn to create slick UI's as you  learn the fundamentals of design such as typography, color theory, design principles.",Fundamentals of User Interface Design,/course/fundamentals-of-user-interface-design/,4.1666665
course,689956,Microsoft Excel: Hone Core Skills in Microsoft Excel in 1+ Hours  (Downloadable Excel Files Included in Course),Boost Your Excel Skills: Crash Course w/ Downloadable Files,/course/excel-tutorial-excel-training/,4.45
course,3771798,Learning Logo designing,How to become a Logo Designer,/course/how-to-become-a-logo-designer/,4.33871
course,767702,Learn how to navigate on SAP. For beginners who want to start the learning on SAP.,SAP Navigation Course,/course/sap-navigation/,4.4
